StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q37,Q67,Q73,Q68,Q38,Q33,Q34,Q21_1,Q21_2,Q21_3,Q21_4,Q57_1,Q57_2,Q57_3,Q57_4,Q57_5,Q57_6,Q30,Q32,Q34,Q36,Q36,workerId,condition,sales,salessubjpron,salesobjpron,salesposspron,salessubjproncapit
2022-03-16 07:46:02,2022-03-16 07:50:27,0,72.208.207.238,100,264,1,2022-03-16 07:50:27,R_2z7uF131d5lD3er,,,,,33.4342041015625,-111.84539794921875,anonymous,EN,A20NJGHYKL73LC,"I was in a pinball tournament last month. I didn't win, but the top prize was like $300. At least I knew the people running it so I didn't have to pay an attendance fee, so I wasn't out any money. ",,"It was pinball. Pinball aficionados are often fierce competitors. Add the lack of social skills (and often hygiene, sadly). and you've got a mess on your hands. :/ People were fighting for that top prize. ",1,4,1,5,5,1,4,2,3,1,1,2,2,47,2,1,4,nope,A20NJGHYKL73LC,competitive,Andrew,he,him,his,He
2022-03-16 07:40:44,2022-03-16 07:50:54,0,73.214.236.210,100,609,1,2022-03-16 07:50:54,R_3MycLCIIlrJ3FYF,,,,,40.4467010498046875,-79.68419647216796875,anonymous,EN,A26QUOLUXNKP3U,"When I play the board game Risk with my friends like a recently did it is very competitive.  People get angry at each other and accuse each other of cheating if things don't go their way.  If you do play nice or you play mean, it doesn't seem to matter as ultimately everyone but one person will end up at the bottom.",,They aggressively attacked the other person whether it be on the board of the game or verbally sometimes.,1,5,1,5,5,6,6,2,2,2,2,2,2,44,1,1,4,Thank you!,A26QUOLUXNKP3U,competitive,Andrew,he,him,his,He
2022-03-16 07:49:09,2022-03-16 07:51:00,0,108.237.12.92,100,111,1,2022-03-16 07:51:01,R_qE2blbbEr9cpsCR,,,,,41.97039794921875,-87.7035980224609375,anonymous,EN,A15Y215D57OSO5,"I ran my first marathon. My brother in law was also running, and brags about the marathon way too much. My secret goal was beating him.",,We were running against one another trying to get a faster time.,3,4,1,4,4,2,7,1,2,1,1,1,2,34,1,1,4,,A15Y215D57OSO5,competitive,Andrew,he,him,his,He
2022-03-16 07:36:10,2022-03-16 07:51:22,0,172.58.157.217,100,912,1,2022-03-16 07:51:23,R_2PzcNgYbNbbGIVa,,,,,35.231597900390625,-80.84279632568359375,anonymous,EN,A147QJNRYI5GM2,,"When my Grandma got into a car accident, our family really pulled together. She is the one who takes care of everyone usually so it was time to everyone to take care of her.","My parents, aunt's & uncle's, and cousins took turns going to see her in the hospital and once she got home. We each made meals, kept her house clean.",2,1,2,2,3,6,6,5,4,2,2,2,2,30,2,1,4,,A147QJNRYI5GM2,cooperative,Jennifer,she,her,her,She
2022-03-16 07:43:42,2022-03-16 07:51:25,0,209.102.146.127,100,463,1,2022-03-16 07:51:26,R_12bQSN892Ox4GxH,,,,,30.5247955322265625,-87.74590301513671875,anonymous,EN,AZDP2VQ44XP4,"My boss was recently admitted to the hospital for undiagnosed type 2 diabetes. He had no one to take over the running of day to day operations so several of his employees thought it their responsibility and there were many disagreements. ",,"Everyone wanted to be in charge and no one wanted to listen to others. It was a bad situation. ",1,3,1,2,2,4,6,4,4,2,3,2,2,44,2,1,1,,AZDP2VQ44XP4,competitive,Jennifer,she,her,her,She
2022-03-16 07:39:53,2022-03-16 07:52:09,0,166.205.141.5,100,735,1,2022-03-16 07:52:09,R_31tTyqALDEI6f8G,,,,,44.9833984375,-93.26219940185546875,anonymous,EN,A2AA29XJTLZEDG,,"My family got together to help my mom when she needed a surgery recently. ","I and my siblings and our spouses cleaned her house, took her to her rehab appointments, made meals for her, and did her yard work until she was better.",3,1,2,4,4,5,5,2,2,1,1,1,2,49,1,1,4,,A2AA29XJTLZEDG,cooperative,Andrew,he,him,his,He
2022-03-16 07:44:34,2022-03-16 07:52:16,0,174.215.190.166,100,461,1,2022-03-16 07:52:16,R_2bJJJm9ufc7kNyL,,,,,33.748504638671875,-84.3871002197265625,anonymous,EN,A3HECMU8FLICCR,"Recently, my company was looking to promote one individual from my department. So everyone wanted to be promoted, and everyone wanted to look as good as they could to our superiors. This led to people telling management things about people that should not have been shared. It also led to people sabotaging other employees’ projects.",,"People told management various things about other employees, and they also sabotaged some employees’ projects.",1,5,1,5,5,3,5,1,2,1,1,1,2,26,2,1,5,,A3HECMU8FLICCR,competitive,Jennifer,she,her,her,She
2022-03-16 07:48:41,2022-03-16 07:52:27,0,198.200.181.215,100,225,1,2022-03-16 07:52:27,R_Wlo3z1XwKtEWhzz,,,,,39.3699951171875,-76.67449951171875,anonymous,EN,A3C5NNNR08OMZG,,"My fiancée and I recently bought a house together. We coordinated our money, stock sales, crypto sales, and tax liabilities. It was impactful and now we have a very nice house in a great neighborhood.  ","My fiancée and I recently bought a house together. We coordinated our money, stock sales, crypto sales, and tax liabilities. It was impactful and now we have a very nice house in a great neighborhood.  ",2,1,2,5,4,5,4,1,1,1,1,1,2,42,1,1,5,,A3C5NNNR08OMZG,cooperative,Jennifer,she,her,her,She
2022-03-16 07:37:55,2022-03-16 07:53:06,0,174.104.35.97,100,911,1,2022-03-16 07:53:07,R_1DnJrtBFvOlXXss,,,,,42.1083984375,-80.0558013916015625,anonymous,EN,AVBLMDK750VFG,"I was working a temp job.  The other temps were desperate to be hired by the company.  This company is one of the better companies in my city.  The company was dangling a carrot at the temps and we fell for it, we all got laid off.   ",,"You couldn't be friendly to your co workers because they were too busy kissing up to get a job.   A lot of backstabbing, sabotage and undermining went on. ",4,5,1,5,5,2,6,2,2,1,1,1,2,44,2,2,4,,AVBLMDK750VFG,competitive,Andrew,he,him,his,He
2022-03-16 07:47:30,2022-03-16 07:53:20,0,172.58.201.245,100,350,1,2022-03-16 07:53:21,R_3JauHwSNxk5FZtu,,,,,39.966796875,-75.1511993408203125,anonymous,EN,A3GHYD28ZZ3IEN,,A situation where I was cooperative with a group of people is my circle of friends trying to find scenery for a photoshoot. We looked everywhere and spots were just full or closed. We decided to use Google Maps and other websites that we can find scenery and it panned out well.,We went into our maps into our phone and was writing down a list of places to see that were available. We would also ride around to the locations to see if they were legit.,1,1,2,4,4,7,6,5,5,5,5,5,2,22,1,2,2,This survey was interesting!,A3GHYD28ZZ3IEN,cooperative,Andrew,he,him,his,He
2022-03-16 07:48:49,2022-03-16 07:54:19,0,47.232.108.184,100,329,1,2022-03-16 07:54:19,R_1OI86PoVk3QsiSx,,,,,38.8040008544921875,-90.85340118408203125,anonymous,EN,A1KBL89VYQR0FT,Recently it has felt a bit competitive to get gas before the prices went sky high. It felt it was necessary to stand in long lines and get gas before everyone else and before the prices changed.,,People raced to the pumps to be first in line before the price changes. People were frantic and telling each other to fill up before it's gone.,1,5,1,7,5,5,5,3,3,2,1,1,2,29,2,1,3,,A1KBL89VYQR0FT,competitive,Andrew,he,him,his,He
2022-03-16 07:48:15,2022-03-16 07:54:47,0,76.28.250.101,100,392,1,2022-03-16 07:54:48,R_3I5HT41jWqBdv4Q,,,,,47.894805908203125,-122.203094482421875,anonymous,EN,A1T21AFJP4COSR,I avoid competitive situations unless it is a game because I hate seeing people intentionally hurt or sabotage others I won't be a part of it.,,The last one I saw the person lied and manipulated everything and everyone she possibly could.,3,3,1,5,5,3,6,2,2,1,1,1,2,33,2,1,3,Jennifer should have had an open discussion with the group to find out why the change? then after actively listening she should have  addressed concerns or problems to come up with solutions and incentives,A1T21AFJP4COSR,competitive,Jennifer,she,her,her,She
2022-03-16 07:53:06,2022-03-16 07:55:57,0,99.116.17.237,100,170,1,2022-03-16 07:55:57,R_2cdpmm6Tqpwhj2v,,,,,37.523406982421875,-120.8516998291015625,anonymous,EN,A3NMU6AVMQ0QDB,,I felt cooperative when I worked on a project for a specific deadline. I had to gather all sorts of information and present it to my team. The team took that information and created all sorts of data based on the information that was presented.,Everyone worked together to share information so that the deadline could be met and that the information being collected and presented is organized and logically structured for audiences to understand.,1,1,2,2,2,2,3,3,3,3,4,2,2,37,4,8,4,THANK YOU,A3NMU6AVMQ0QDB,cooperative,Jennifer,she,her,her,She
2022-03-16 07:52:58,2022-03-16 07:56:09,0,155.178.180.11,100,191,1,2022-03-16 07:56:09,R_22nvJDsLDKZheeK,,,,,38.9965057373046875,-76.93399810791015625,anonymous,EN,A3VOYK4UGI5BJF,,I had a large budgeting project for work. We work working on a new contract with one of our suppliers so we had to come up with a new budget.,We had four different team members working on it. Each were assigned to different aspects. One was getting quotes and estimates for time and materials. One was legal etc.,4,4,2,4,3,5,5,3,4,4,3,3,2,36,1,1,4,"No, thank you.",A3VOYK4UGI5BJF,cooperative,Andrew,he,him,his,He
2022-03-16 07:43:13,2022-03-16 07:56:12,0,98.16.170.191,100,778,1,2022-03-16 07:56:12,R_wN5I5K3xpHUzxSh,,,,,31.1822967529296875,-83.76409912109375,anonymous,EN,A1U1VND9IE9TTA,,We were working on a painting project at work. There were many different components that needed to be put together and painted and were able to get out the parts needed.,"Worked together, and if someone did not have work, they moved to an area that was needed.",1,2,2,2,2,6,7,4,4,1,1,1,2,39,1,2,2,,A1U1VND9IE9TTA,cooperative,Andrew,he,him,his,He
2022-03-16 07:50:18,2022-03-16 07:56:31,0,173.47.196.169,100,373,1,2022-03-16 07:56:32,R_81BBjQFdr7myF4B,,,,,37.0970001220703125,-94.509002685546875,anonymous,EN,A37AT7MYTZU8H4,"I worked for a company that was supposed to promote team work. Instead, they played favorites. We all competed to be the best, to get the bosses attention.",,Tried to be the best in every aspect of the job,3,4,1,6,6,5,5,2,2,1,2,1,2,33,2,1,3,,A37AT7MYTZU8H4,competitive,Jennifer,she,her,her,She
2022-03-16 07:45:28,2022-03-16 07:56:35,0,98.4.111.224,100,667,1,2022-03-16 07:56:36,R_dm7PFpkfHcAitiN,,,,,43.1139068603515625,-79.04250335693359375,anonymous,EN,A1CGXEI1J5EI55,,A work project rebuilding one of our plazas. A huge task removing all our hardware and server rooms from buildings at this plaza and moving everything into a new sarellite building to continue to function during this rebuild. This took 5 years to complete and required everyone in the department to get the job done as well as maintain our other plazas.,Communication and support were required to get this job done . The timing of events required new equipment to be ordered at the correct time to be available for installation.,5,2,2,3,4,5,4,3,4,4,4,4,2,67,1,1,3,,A1CGXEI1J5EI55,cooperative,Jennifer,she,her,her,She
2022-03-16 07:50:48,2022-03-16 07:57:25,0,50.49.218.172,100,396,1,2022-03-16 07:57:25,R_1gb8d4fhYXNJLbG,,,,,41.529998779296875,-74.252899169921875,anonymous,EN,A1V5VJE32G7HDE,,My mother has needed to go into a nursing home and my sisters and I have been negotiating the process of getting her Medicaid approved and selling her home. There have been some difficulties and obstacles but we are working together to get it done.,"Since only two people can act as power of attorney and do the bulk of the actual work, the others have been supportive and doing what can be done such as making phone calls to get information or just listening when things are stressful.",1,1,2,3,5,5,6,2,2,1,2,1,2,51,2,1,3,A negative approach attitude builds more resentment and resistance.,A1V5VJE32G7HDE,cooperative,Andrew,he,him,his,He
2022-03-16 07:51:49,2022-03-16 07:58:12,0,173.75.247.171,100,382,1,2022-03-16 07:58:12,R_29c7SsqJKzMY8cJ,,,,,40.1808929443359375,-75.21559906005859375,anonymous,EN,A3HGZDLMCKGPSE,"Even though there were a lot of jokes and light hearted trash talking involved, the basketball games between my dad and I were quite heated. We have a court in our backyard, though we haven't played in a very long time as he now has an arthritic hip.",,"Fouling, trying our best and getting bragging rights.",5,5,1,3,2,4,6,4,4,3,3,3,2,34,1,1,3,,A3HGZDLMCKGPSE,competitive,Jennifer,she,her,her,She
2022-03-16 07:49:40,2022-03-16 07:59:31,0,50.5.242.244,100,591,1,2022-03-16 07:59:32,R_12f43CBQMRsx6QJ,,,,,38.9561004638671875,-84.2454986572265625,anonymous,EN,A1E7IRBPHID9JC,,"One of our friends needed surgery and she doesn't have any family. Friend 1 brought her to work that day. Friend 2 picked her up from work and waited with her for a few hours. When Friend 2 had to leave, Friend 3 showed up and stayed until surgery started. After surgery, Friend 1 picked her up and took her to her house to recuperate. Friend 4 (a priest) was also waiting by the phone and when called, said a prayer for surgery. ","Everyone came together to help a friend that was alone and needed surgery. Both her practical (rides, place to recover) and emotional (love, caring, spirituality) needs were met through their teamwork.",3,1,2,5,3,4,7,1,1,1,1,1,2,60,2,1,5,,A1E7IRBPHID9JC,cooperative,Andrew,he,him,his,He
2022-03-16 07:55:53,2022-03-16 07:59:39,0,172.58.157.64,100,226,1,2022-03-16 07:59:39,R_1pWGUrzi4sLk8rV,,,,,35.231597900390625,-80.84279632568359375,anonymous,EN,A2NZ4U7L5TG9X4,,Everyone working together on a project my business had of converting a trailer into a rolling reptile display.,Every single person worked really hard on the project and dedicated their time and efforts to the job.,3,1,2,7,7,1,5,3,4,2,3,2,2,37,2,1,3,,A2NZ4U7L5TG9X4,cooperative,Jennifer,she,her,her,She
2022-03-16 07:53:35,2022-03-16 08:00:00,0,69.176.9.102,100,385,1,2022-03-16 08:00:01,R_2Bb2ToMRovkCbzz,,,,,37.5196990966796875,-82.522796630859375,anonymous,EN,A2TGHPIJ98QSKJ,,I feel like my wedding expressed a great deal of cooperation with everyone involved. Every one was very organized and everything from the catering of the food to the photographers went great.,Everyone was willing to help in any way that they could and the decorations was a large group effort and it was nice to see both of our families and friends pulling it all together.,3,1,2,5,5,4,6,4,4,3,4,4,2,39,1,1,3,,A2TGHPIJ98QSKJ,cooperative,Andrew,he,him,his,He
